CustomerID,Frequency,Monetary,AvgOrderValue,TotalQuantity,AvgItemsInCart,ProductDiversity,FirstOrderDate,LastOrderDate,PctCancelled,PctReturned,PctCouponUsed,DominantPaymentMethod,DominantReferralSource,Recency,Tenure,AvgDaysBetweenOrders,IsRepeatCustomer,TenureYears,CLV_Proxy,SpendPerItem,EngagementScore,Churn,HasOrderInterval,PurchaseIntensity,ValuePerTenureDay,ReturnCancelRate,ProductSpendRatio
C75456,1,276.66,276.66,3,5.0,1,2024-06-23,2024-06-23,0.0,0.0,1.0,Credit Card,Email,282,282,0.0,0,0.7720739219712526,358.33356382978724,92.22,-0.3434835566378276,0,0,0.0035460992907801418,0.9810638297872342,0.0,276.66
C75619,1,742.58,742.58,2,5.0,1,2023-10-07,2023-10-07,0.0,0.0,1.0,Gift Card,Facebook,542,542,0.0,0,1.483915126625599,500.4194557195572,371.29,-0.6601705237507184,1,0,0.0018450184501845018,1.3700738007380076,0.0,742.58
C75739,1,302.7,302.7,2,3.0,1,2024-08-23,2024-08-23,0.0,0.0,1.0,Online,Referral,221,221,0.0,0,0.6050650239561944,500.2768099547511,151.35,-0.2691839220459571,0,0,0.004524886877828055,1.369683257918552,0.0,302.7
C75888,1,1346.7,1346.7,3,7.0,1,2023-12-11,2023-12-11,0.0,1.0,1.0,Debit Card,Instagram,477,477,0.0,0,1.3059548254620124,1031.1995283018869,448.9,-0.5809987819724958,1,0,0.0020964360587002098,2.8232704402515725,1.0,1346.7
C76140,1,826.4,826.4,4,6.0,1,2023-06-05,2023-06-05,0.0,1.0,1.0,Gift Card,Referral,666,666,0.0,0,1.8234086242299796,453.21711711711714,206.6,-0.8112058465276356,1,0,0.0015015015015015015,1.240840840840841,1.0,826.4
C76207,1,2606.25,2606.25,5,8.0,1,2023-04-23,2023-04-23,1.0,0.0,0.0,Cash,Email,709,709,0.0,0,1.94113620807666,1342.6414844851904,521.25,-0.8635809987809213,1,0,0.0014104372355430183,3.6759520451339913,1.0,2606.25
C76362,1,709.5,709.5,3,8.0,1,2024-01-01,2024-01-01,0.0,0.0,1.0,Online,Email,456,456,0.0,0,1.2484599589322385,568.3001644736842,236.5,-0.5554202192441469,1,0,0.0021929824561403508,1.555921052631579,0.0,709.5
C76653,1,1539.4,1539.4,4,9.0,1,2023-03-09,2023-03-09,0.0,0.0,1.0,Online,Instagram,754,754,0.0,0,2.0643394934976045,745.710676392573,384.85,-0.9183922046273832,1,0,0.001326259946949602,2.0416445623342176,0.0,1539.4
C76675,1,1991.79,1991.79,3,6.0,1,2023-10-06,2023-10-06,0.0,1.0,1.0,Gift Card,Email,543,543,0.0,0,1.486652977412731,1339.7813950276245,663.93,-0.6613885505473065,1,0,0.001841620626151013,3.6681215469613258,1.0,1991.79
C76700,1,623.82,623.82,2,2.0,1,2025-03-10,2025-03-10,0.0,0.0,0.0,Online,Facebook,22,22,0.0,0,0.0602327173169062,3943.4044713284898,311.91,-0.0267965895249369,0,0,0.045454545454545456,28.35545454545455,0.0,623.82
C76761,1,470.04,470.04,4,7.0,1,2023-03-24,2023-03-24,0.0,1.0,0.0,Debit Card,Referral,739,739,0.0,0,2.023271731690623,232.3167929634641,117.51,-0.9001218026785626,1,0,0.0013531799729364006,0.6360487144790258,1.0,470.04
C76766,1,2512.48,2512.48,4,6.0,1,2024-07-16,2024-07-16,0.0,0.0,1.0,Online,Instagram,259,259,0.0,0,0.7091033538672142,3543.1788416988416,628.12,-0.3154689403163027,0,0,0.003861003861003861,9.700694980694982,0.0,2512.48
C76929,1,356.81,356.81,1,1.0,1,2023-10-13,2023-10-13,0.0,0.0,1.0,Online,Instagram,536,536,0.0,0,1.4674880219028064,243.14338152985076,356.81,-0.6528623629711902,1,0,0.0018656716417910447,0.6656902985074626,0.0,356.81
C77046,1,741.64,741.64,4,9.0,1,2023-01-22,2023-01-22,0.0,1.0,1.0,Online,Google,800,800,0.0,0,2.190280629705681,338.6050125,185.41,-0.9744214372704332,1,0,0.00125,0.9270499999999999,1.0,741.64
C77085,1,1050.32,1050.32,4,8.0,1,2024-11-26,2024-11-26,1.0,0.0,1.0,Online,Email,126,126,0.0,0,0.3449691991786447,3044.677619047619,262.58,-0.1534713763700932,0,0,0.007936507936507936,8.335873015873016,1.0,1050.32
C77122,1,438.37,438.37,1,4.0,1,2024-08-26,2024-08-26,1.0,0.0,1.0,Cash,Referral,218,218,0.0,0,0.5968514715947981,734.4708371559633,438.37,-0.265529841656193,0,0,0.0045871559633027525,2.0108715596330273,1.0,438.37
C77166,1,741.33,741.33,3,3.0,1,2024-05-09,2024-05-09,0.0,1.0,1.0,Debit Card,Referral,327,327,0.0,0,0.8952772073921971,828.0452064220184,247.11,-0.3982947624842895,0,0,0.0030581039755351682,2.2670642201834865,1.0,741.33
C77272,1,2492.4,2492.4,5,8.0,1,2025-01-27,2025-01-27,0.0,0.0,1.0,Online,Google,64,64,0.0,0,0.1752224503764544,3943.4044713284898,498.48,-0.0779537149816346,0,0,0.015625,38.94375,0.0,2492.4
C77344,1,343.31,343.31,1,6.0,1,2024-07-08,2024-07-08,0.0,1.0,1.0,Gift Card,Google,267,267,0.0,0,0.731006160164271,469.64036516853935,343.31,-0.3252131546890071,0,0,0.003745318352059925,1.2858052434456928,1.0,343.31
C77357,1,474.6,474.6,1,4.0,1,2025-02-22,2025-02-22,0.0,0.0,1.0,Debit Card,Email,38,38,0.0,0,0.1040383299110198,3943.4044713284898,474.6,-0.0462850182703455,0,0,0.02631578947368421,12.489473684210527,0.0,474.6
C77363,1,96.81,96.81,1,3.0,1,2024-03-08,2024-03-08,1.0,0.0,0.0,Gift Card,Referral,389,389,0.0,0,1.0650239561943875,90.89936375321336,96.81,-0.4738124238727481,1,0,0.002570694087403599,0.24886889460154243,1.0,96.81
C77499,1,547.4399999999999,547.4399999999999,3,3.0,1,2023-07-08,2023-07-08,0.0,0.0,0.0,Cash,Instagram,633,633,0.0,0,1.73305954825462,315.880663507109,182.48,-0.7710109622402302,1,0,0.001579778830963665,0.8648341232227488,0.0,547.4399999999999
C77736,1,798.08,798.08,2,3.0,1,2025-01-02,2025-01-02,1.0,0.0,1.0,Cash,Referral,89,89,0.0,0,0.243668720054757,3275.266516853933,399.04,-0.1084043848963356,0,0,0.011235955056179775,8.967191011235956,1.0,798.08
C77763,1,1508.31,1508.31,3,8.0,1,2023-05-29,2023-05-29,0.0,1.0,1.0,Debit Card,Email,673,673,0.0,0,1.842573579739904,818.5887481426449,502.77,-0.8197320341037518,1,0,0.0014858841010401188,2.241173848439822,1.0,1508.31
C77800,1,1378.02,1378.02,3,3.0,1,2025-01-03,2025-01-03,0.0,0.0,1.0,Gift Card,Instagram,88,88,0.0,0,0.2409308692676249,3943.4044713284898,459.34,-0.1071863580997476,0,0,0.011363636363636364,15.65931818181818,0.0,1378.02
C77872,1,1027.18,1027.18,2,4.0,1,2024-01-15,2024-01-15,0.0,1.0,1.0,Online,Referral,442,442,0.0,0,1.2101300479123889,848.8178619909502,513.59,-0.5383678440919143,1,0,0.0022624434389140274,2.3239366515837108,1.0,1027.18
C77961,1,1087.59,1087.59,3,5.0,1,2025-03-15,2025-03-15,0.0,1.0,0.0,Debit Card,Facebook,17,17,0.0,0,0.0465434633812457,3943.4044713284898,362.53,-0.0207064555419967,0,0,0.058823529411764705,63.97588235294117,1.0,1087.59
C78170,1,341.7,341.7,5,6.0,1,2025-02-08,2025-02-08,0.0,0.0,1.0,Debit Card,Referral,52,52,0.0,0,0.1423682409308692,2400.113942307692,68.34,-0.0633373934225781,0,0,0.019230769230769232,6.571153846153846,0.0,341.7
C78500,1,2512.35,2512.35,5,10.0,1,2024-12-20,2024-12-20,0.0,0.0,1.0,Online,Email,102,102,0.0,0,0.2792607802874743,3943.4044713284898,502.47,-0.1242387332519802,0,0,0.00980392156862745,24.630882352941175,0.0,2512.35
C78684,1,1765.32,1765.32,3,8.0,1,2024-05-20,2024-05-20,0.0,0.0,1.0,Gift Card,Google,316,316,0.0,0,0.865160848733744,2040.4529430379744,588.4399999999999,-0.384896467721821,0,0,0.0031645569620253164,5.586455696202531,0.0,1765.32
C78724,1,1266.39,1266.39,3,7.0,1,2023-04-15,2023-04-15,0.0,0.0,1.0,Online,Facebook,717,717,0.0,0,1.9630390143737169,645.1170815899582,422.13000000000005,-0.8733252131536257,1,0,0.001394700139470014,1.7662343096234312,0.0,1266.39
C78959,1,632.4,632.4,2,2.0,1,2023-06-06,2023-06-06,0.0,1.0,0.0,Online,Instagram,665,665,0.0,0,1.8206707734428476,347.34451127819545,316.2,-0.8099878197310475,1,0,0.0015037593984962407,0.9509774436090225,1.0,632.4
C79142,1,569.96,569.96,1,4.0,1,2023-04-06,2023-04-06,0.0,0.0,1.0,Online,Email,726,726,0.0,0,1.9876796714579053,286.7464049586777,569.96,-0.884287454322918,1,0,0.0013774104683195593,0.785068870523416,0.0,569.96
C79475,1,2542.95,2542.95,5,8.0,1,2024-04-07,2024-04-07,0.0,1.0,1.0,Cash,Facebook,359,359,0.0,0,0.9828884325804244,2587.2214136490247,508.59,-0.4372716199751069,0,0,0.002785515320334262,7.0834261838440105,1.0,2542.95
C79506,1,746.34,746.34,2,6.0,1,2023-07-18,2023-07-18,0.0,0.0,1.0,Credit Card,Referral,623,623,0.0,0,1.7056810403832992,437.5612921348315,373.17,-0.7588306942743498,1,0,0.0016051364365971107,1.1979775280898877,0.0,746.34
C79508,1,135.17,135.17,1,6.0,1,2024-06-08,2024-06-08,0.0,0.0,1.0,Online,Instagram,297,297,0.0,0,0.813141683778234,166.23179292929294,135.17,-0.3617539585866482,0,0,0.003367003367003367,0.4551178451178451,0.0,135.17
C79533,1,3008.6,3008.6,5,5.0,1,2024-04-10,2024-04-10,1.0,0.0,1.0,Gift Card,Instagram,356,356,0.0,0,0.974674880219028,3086.772893258427,601.72,-0.4336175395853427,0,0,0.0028089887640449437,8.451123595505617,1.0,3008.6
C79674,1,873.68,873.68,2,2.0,1,2023-07-13,2023-07-13,0.0,0.0,1.0,Online,Instagram,628,628,0.0,0,1.7193702943189595,508.1395222929936,436.84,-0.76492082825729,1,0,0.0015923566878980893,1.3912101910828025,0.0,873.68
C79722,1,1382.2,1382.2,5,10.0,1,2023-08-20,2023-08-20,0.0,0.0,1.0,Gift Card,Referral,590,590,0.0,0,1.6153319644079398,855.6755084745763,276.44,-0.7186358099869444,1,0,0.001694915254237288,2.34271186440678,0.0,1382.2
C79821,1,531.18,531.18,1,6.0,1,2023-02-11,2023-02-11,0.0,1.0,1.0,Gift Card,Instagram,780,780,0.0,0,2.135523613963039,248.73524999999995,531.18,-0.9500609013386724,1,0,0.001282051282051282,0.6809999999999999,1.0,531.18
C79842,1,945.64,945.64,4,7.0,1,2024-11-26,2024-11-26,0.0,0.0,1.0,Debit Card,Google,126,126,0.0,0,0.3449691991786447,2741.230238095238,236.41,-0.1534713763700932,0,0,0.007936507936507936,7.505079365079365,0.0,945.64
C79909,1,137.62,137.62,2,5.0,1,2023-08-04,2023-08-04,0.0,0.0,1.0,Gift Card,Referral,606,606,0.0,0,1.659137577002053,82.94670792079208,68.81,-0.7381242387323531,1,0,0.0016501650165016502,0.2270957095709571,0.0,137.62
C80004,1,2052.42,2052.42,3,3.0,1,2023-11-18,2023-11-18,1.0,0.0,1.0,Cash,Instagram,500,500,0.0,0,1.3689253935660506,1499.29281,684.14,-0.6090133982940207,1,0,0.002,4.10484,1.0,2052.42
C80135,1,1107.55,1107.55,5,5.0,1,2023-08-27,2023-08-27,0.0,1.0,1.0,Cash,Referral,583,583,0.0,0,1.596167008898015,693.8810248713551,221.51,-0.7101096224108281,1,0,0.0017152658662092624,1.8997427101200686,1.0,1107.55
C80183,1,365.57,365.57,1,5.0,1,2023-12-12,2023-12-12,1.0,0.0,1.0,Online,Email,476,476,0.0,0,1.3032169746748803,280.5135346638655,365.57,-0.5797807551759077,1,0,0.0021008403361344537,0.7680042016806723,1.0,365.57
C80416,1,1087.15,1087.15,5,10.0,1,2024-04-09,2024-04-09,0.0,0.0,1.0,Debit Card,Instagram,357,357,0.0,0,0.9774127310061602,1112.2732142857144,217.43,-0.4348355663819307,0,0,0.0028011204481792717,3.0452380952380955,0.0,1087.15
C80651,1,1194.51,1194.51,3,5.0,1,2023-09-26,2023-09-26,0.0,0.0,1.0,Debit Card,Email,553,553,0.0,0,1.514031485284052,788.9598146473779,398.17,-0.6735688185131868,1,0,0.0018083182640144665,2.1600542495479202,0.0,1194.51
C80735,1,130.14,130.14,2,4.0,1,2023-11-04,2023-11-04,1.0,0.0,1.0,Credit Card,Google,514,514,0.0,0,1.4072553045859,92.47788910505837,65.07,-0.6260657734462532,1,0,0.0019455252918287938,0.2531906614785992,1.0,130.14
C80868,1,1420.47,1420.47,3,7.0,1,2023-05-17,2023-05-17,0.0,0.0,0.0,Credit Card,Email,685,685,0.0,0,1.8754277891854891,757.4111934306569,473.49,-0.8343483556628084,1,0,0.00145985401459854,2.0736788321167885,0.0,1420.47
C80872,1,1984.3,1984.3,5,9.0,1,2024-08-13,2024-08-13,1.0,0.0,1.0,Cash,Instagram,231,231,0.0,0,0.6324435318275154,3137.513311688311,396.86,-0.2813641900118375,0,0,0.004329004329004329,8.59004329004329,1.0,1984.3
C80987,1,132.05,132.05,1,2.0,1,2025-03-07,2025-03-07,0.0,0.0,0.0,Online,Google,25,25,0.0,0,0.0684462696783025,1929.2505000000003,132.05,-0.030450669914701,0,0,0.04,5.282,0.0,132.05
C81074,1,157.72,157.72,1,2.0,1,2024-02-22,2024-02-22,0.0,0.0,1.0,Debit Card,Google,404,404,0.0,0,1.106091718001369,142.59215346534654,157.72,-0.4920828258215687,1,0,0.0024752475247524753,0.3903960396039604,0.0,157.72
C81192,1,1939.02,1939.02,3,5.0,1,2024-11-12,2024-11-12,0.0,0.0,0.0,Debit Card,Google,140,140,0.0,0,0.3832991101984941,3943.4044713284898,646.34,-0.1705237515223258,0,0,0.007142857142857143,13.850142857142856,0.0,1939.02
C81319,1,1342.15,1342.15,5,5.0,1,2025-03-22,2025-03-22,0.0,1.0,1.0,Cash,Email,10,10,0.0,0,0.027378507871321,3943.4044713284898,268.43,-0.0121802679658804,0,0,0.1,134.215,1.0,1342.15
C81366,1,410.6,410.6,1,2.0,1,2023-01-01,2023-01-01,1.0,0.0,1.0,Online,Referral,821,821,0.0,0,2.2477754962354557,182.66948842874544,410.6,-0.999999999998782,1,0,0.001218026796589525,0.500121802679659,1.0,410.6
C81370,1,2532.25,2532.25,5,7.0,1,2024-12-26,2024-12-26,0.0,0.0,1.0,Gift Card,Google,96,96,0.0,0,0.2628336755646817,3943.4044713284898,506.45,-0.1169305724724519,0,0,0.010416666666666666,26.377604166666668,0.0,2532.25
C81547,1,510.52,510.52,2,6.0,1,2024-01-26,2024-01-26,1.0,0.0,1.0,Credit Card,Google,431,431,0.0,0,1.1800136892539357,432.6390487238979,255.26,-0.5249695493294458,1,0,0.002320185614849188,1.1845011600928075,1.0,510.52
C81573,1,36.65,36.65,1,1.0,1,2024-12-05,2024-12-05,1.0,0.0,1.0,Online,Email,117,117,0.0,0,0.3203285420944558,114.41378205128206,36.65,-0.1425091352008008,0,0,0.008547008547008548,0.31324786324786325,1.0,36.65
C81726,1,2161.36,2161.36,4,6.0,1,2023-06-23,2023-06-23,0.0,0.0,1.0,Gift Card,Referral,648,648,0.0,0,1.7741273100616015,1218.266574074074,540.34,-0.7892813641890508,1,0,0.0015432098765432098,3.3354320987654322,0.0,2161.36
C81728,1,2753.4,2753.4,5,8.0,1,2024-02-27,2024-02-27,1.0,0.0,1.0,Credit Card,Email,399,399,0.0,0,1.0924024640657084,2520.4996240601504,550.6800000000001,-0.4859926918386285,1,0,0.002506265664160401,6.900751879699248,1.0,2753.4
C81857,1,1127.64,1127.64,2,3.0,1,2024-06-17,2024-06-17,0.0,0.0,0.0,Credit Card,Instagram,288,288,0.0,0,0.7885010266940452,1430.1059375,563.82,-0.3507917174173559,0,0,0.003472222222222222,3.915416666666667,0.0,1127.64
C81882,1,463.92,463.92,3,6.0,1,2023-11-09,2023-11-09,0.0,0.0,1.0,Debit Card,Facebook,509,509,0.0,0,1.3935660506502396,332.90133595284874,154.64,-0.619975639463313,1,0,0.0019646365422396855,0.911434184675835,0.0,463.92
C82068,1,408.13,408.13,1,3.0,1,2023-01-23,2023-01-23,0.0,0.0,1.0,Gift Card,Instagram,799,799,0.0,0,2.187542778918549,186.57006570713392,408.13,-0.9732034104738452,1,0,0.0012515644555694619,0.5108010012515645,0.0,408.13
C82217,1,1717.48,1717.48,4,8.0,1,2024-10-03,2024-10-03,0.0,0.0,1.0,Credit Card,Google,180,180,0.0,0,0.4928131416837782,3485.053166666667,429.37,-0.2192448233858474,0,0,0.005555555555555556,9.541555555555556,0.0,1717.48
C82313,1,197.58,197.58,3,8.0,1,2023-07-27,2023-07-27,0.0,0.0,1.0,Online,Google,614,614,0.0,0,1.68104038329911,117.53435667752444,65.86,-0.7478684531050575,1,0,0.0016286644951140066,0.3217915309446254,0.0,197.58
C82318,1,528.06,528.06,1,2.0,1,2024-02-25,2024-02-25,0.0,0.0,0.0,Credit Card,Facebook,401,401,0.0,0,1.0978781656399723,480.9823316708229,528.06,-0.4884287454318046,1,0,0.0024937655860349127,1.316857855361596,0.0,528.06
C82344,1,2028.63,2028.63,3,5.0,1,2024-11-10,2024-11-10,0.0,0.0,1.0,Online,Google,142,142,0.0,0,0.3887748117727584,3943.4044713284898,676.21,-0.1729598051155018,0,0,0.007042253521126761,14.28612676056338,0.0,2028.63
C82399,1,158.68,158.68,1,6.0,1,2024-03-01,2024-03-01,0.0,1.0,1.0,Credit Card,Instagram,396,396,0.0,0,1.0841889117043122,146.35825757575756,158.68,-0.4823386114488644,1,0,0.0025252525252525255,0.40070707070707073,1.0,158.68
C82550,1,667.66,667.66,2,4.0,1,2023-08-23,2023-08-23,1.0,0.0,1.0,Gift Card,Referral,587,587,0.0,0,1.6071184120465434,415.43920783645655,333.83,-0.7149817295971803,1,0,0.0017035775127768314,1.1374105621805792,1.0,667.66
C82685,1,475.98,475.98,3,7.0,1,2023-05-13,2023-05-13,0.0,0.0,1.0,Gift Card,Email,689,689,0.0,0,1.8863791923340176,252.32466618287373,158.66,-0.8392204628491605,1,0,0.001451378809869376,0.6908272859216256,0.0,475.98
C82781,1,109.68,109.68,4,4.0,1,2023-04-20,2023-04-20,0.0,0.0,1.0,Debit Card,Referral,712,712,0.0,0,1.949349760438056,56.26491573033709,27.42,-0.8672350791706854,1,0,0.0014044943820224719,0.15404494382022474,0.0,109.68
C82858,1,593.91,593.91,3,5.0,1,2023-08-24,2023-08-24,1.0,0.0,0.0,Online,Google,586,586,0.0,0,1.6043805612594113,370.1802517064846,197.97,-0.7137637028005922,1,0,0.0017064846416382253,1.0134982935153583,1.0,593.91
C82921,1,208.36,208.36,1,4.0,1,2024-10-04,2024-10-04,0.0,0.0,1.0,Online,Email,179,179,0.0,0,0.4900752908966461,425.1591620111732,208.36,-0.2180267965892594,0,0,0.00558659217877095,1.1640223463687152,0.0,208.36
C82990,1,300.1,300.1,2,4.0,1,2023-01-02,2023-01-02,1.0,0.0,1.0,Credit Card,Facebook,820,820,0.0,0,2.245037645448323,133.67259146341465,150.05,-0.998781973202194,1,0,0.0012195121951219512,0.3659756097560976,1.0,300.1
C83026,1,1686.9,1686.9,5,5.0,1,2023-04-09,2023-04-09,0.0,0.0,0.0,Gift Card,Referral,723,723,0.0,0,1.9794661190965093,852.1994813278009,337.38,-0.8806333739331539,1,0,0.0013831258644536654,2.333195020746888,0.0,1686.9
C83223,1,650.84,650.84,4,7.0,1,2024-04-18,2024-04-18,1.0,0.0,1.0,Cash,Email,348,348,0.0,0,0.9527720739219712,683.1014655172414,162.71,-0.4238733252126384,0,0,0.0028735632183908046,1.8702298850574715,1.0,650.84
C83548,1,144.25,144.25,1,2.0,1,2024-10-06,2024-10-06,0.0,1.0,1.0,Cash,Referral,177,177,0.0,0,0.4845995893223819,297.66843220338984,144.25,-0.2155907429960833,0,0,0.005649717514124294,0.8149717514124294,1.0,144.25
C83556,1,1059.16,1059.16,4,5.0,1,2024-02-03,2024-02-03,0.0,0.0,1.0,Credit Card,Google,423,423,0.0,0,1.158110882956879,914.5583687943264,264.79,-0.5152253349567415,1,0,0.002364066193853428,2.503924349881797,0.0,1059.16
C83653,1,925.04,925.04,4,6.0,1,2023-05-02,2023-05-02,0.0,0.0,1.0,Online,Google,700,700,0.0,0,1.9164955509924708,482.67265714285713,231.26,-0.852618757611629,1,0,0.0014285714285714286,1.3214857142857142,0.0,925.04
C84041,1,1001.6,1001.6,2,3.0,1,2025-02-10,2025-02-10,0.0,0.0,1.0,Cash,Referral,50,50,0.0,0,0.136892539356605,3943.4044713284898,500.8,-0.060901339829402,0,0,0.02,20.032,0.0,1001.6
C84115,1,1362.87,1362.87,3,4.0,1,2024-06-13,2024-06-13,0.0,0.0,1.0,Credit Card,Google,292,292,0.0,0,0.7994524298425736,1704.7543407534245,454.29,-0.3556638246037081,0,0,0.003424657534246575,4.66736301369863,0.0,1362.87
C84134,1,2772.28,2772.28,4,8.0,1,2025-03-23,2025-03-23,0.0,0.0,1.0,Online,Instagram,9,9,0.0,0,0.0246406570841889,3943.4044713284898,693.07,-0.0109622411692923,0,0,0.1111111111111111,308.03111111111116,0.0,2772.28
C84320,1,208.95,208.95,3,7.0,1,2023-10-14,2023-10-14,0.0,0.0,1.0,Cash,Instagram,535,535,0.0,0,1.4647501711156743,142.65231308411214,69.64999999999999,-0.6516443361746022,1,0,0.001869158878504673,0.39056074766355137,0.0,208.95
C84329,1,431.44,431.44,1,3.0,1,2025-03-26,2025-03-26,0.0,0.0,1.0,Gift Card,Facebook,6,6,0.0,0,0.0164271047227926,3943.4044713284898,431.44,-0.0073081607795282,0,0,0.16666666666666666,71.90666666666667,0.0,431.44
C84331,1,3223.2,3223.2,5,6.0,1,2024-02-17,2024-02-17,1.0,0.0,1.0,Gift Card,Email,409,409,0.0,0,1.1197809719370295,2878.420048899756,644.64,-0.4981729598045089,1,0,0.0024449877750611247,7.880684596577017,1.0,3223.2
C84524,1,2071.92,2071.92,4,8.0,1,2024-06-16,2024-06-16,1.0,0.0,1.0,Cash,Facebook,289,289,0.0,0,0.7912388774811773,2618.5770934256057,517.98,-0.352009744213944,0,0,0.0034602076124567475,7.169273356401384,1.0,2071.92
C84563,1,472.66,472.66,2,3.0,1,2024-04-10,2024-04-10,0.0,0.0,1.0,Online,Instagram,356,356,0.0,0,0.974674880219028,484.9411938202248,236.33,-0.4336175395853427,0,0,0.0028089887640449437,1.3276966292134833,0.0,472.66
C84570,1,120.2,120.2,4,6.0,1,2024-12-03,2024-12-03,0.0,1.0,0.0,Online,Facebook,119,119,0.0,0,0.3258042436687201,368.9331932773109,30.05,-0.1449451887939769,0,0,0.008403361344537815,1.0100840336134453,1.0,120.2
C84630,1,2592.75,2592.75,5,6.0,1,2023-01-08,2023-01-08,1.0,0.0,1.0,Credit Card,Instagram,814,814,0.0,0,2.2286105407255303,1163.3930436117937,518.55,-0.9914738124226656,1,0,0.0012285012285012285,3.18519656019656,1.0,2592.75
C84700,1,1599.85,1599.85,5,7.0,1,2023-01-11,2023-01-11,0.0,0.0,1.0,Cash,Google,811,811,0.0,0,2.220396988364134,720.5243064118372,319.97,-0.9878197320329016,1,0,0.0012330456226880395,1.9726880394574597,0.0,1599.85
C84766,1,688.04,688.04,2,4.0,1,2023-08-20,2023-08-20,0.0,0.0,1.0,Online,Instagram,590,590,0.0,0,1.6153319644079398,425.94340677966096,344.02,-0.7186358099869444,1,0,0.001694915254237288,1.1661694915254237,0.0,688.04
C84834,1,409.02,409.02,3,8.0,1,2024-03-27,2024-03-27,0.0,1.0,1.0,Debit Card,Referral,370,370,0.0,0,1.0130047912388775,403.7690675675675,136.34,-0.4506699147375753,1,0,0.002702702702702703,1.1054594594594593,1.0,409.02
C84888,1,51.73,51.73,1,1.0,1,2023-04-21,2023-04-21,0.0,0.0,1.0,Debit Card,Facebook,711,711,0.0,0,1.946611909650924,26.5743776371308,51.73,-0.8660170523740974,1,0,0.0014064697609001407,0.07275668073136426,0.0,51.73
C84908,1,420.26,420.26,1,4.0,1,2025-01-28,2025-01-28,0.0,0.0,1.0,Credit Card,Facebook,63,63,0.0,0,0.1724845995893223,2436.507380952381,420.26,-0.0767356881850466,0,0,0.015873015873015872,6.670793650793651,0.0,420.26
C85018,1,824.25,824.25,3,3.0,1,2024-11-06,2024-11-06,1.0,0.0,1.0,Cash,Google,146,146,0.0,0,0.3997262149212868,2062.0363869863013,274.75,-0.177831912301854,0,0,0.00684931506849315,5.64554794520548,1.0,824.25
C85059,1,987.4,987.4,4,8.0,1,2023-04-28,2023-04-28,0.0,0.0,1.0,Credit Card,Google,704,704,0.0,0,1.9274469541409995,512.2838778409091,246.85,-0.8574908647979811,1,0,0.0014204545454545455,1.4025568181818182,0.0,987.4
C85074,1,934.8,934.8,4,8.0,1,2025-03-12,2025-03-12,0.0,0.0,1.0,Online,Facebook,20,20,0.0,0,0.054757015742642,3943.4044713284898,233.7,-0.0243605359317608,0,0,0.05,46.739999999999995,0.0,934.8
C85282,1,3143.7,3143.7,5,9.0,1,2023-11-24,2023-11-24,1.0,0.0,1.0,Cash,Facebook,494,494,0.0,0,1.352498288843258,2324.3652327935224,628.74,-0.6017052375144925,1,0,0.0020242914979757085,6.363765182186235,1.0,3143.7
C85322,1,813.06,813.06,3,6.0,1,2023-05-01,2023-05-01,1.0,0.0,0.0,Credit Card,Google,701,701,0.0,0,1.919233401779603,423.63789586305273,271.02,-0.853836784408217,1,0,0.0014265335235378032,1.159857346647646,1.0,813.06
C85330,1,1140.45,1140.45,5,9.0,1,2025-03-02,2025-03-02,0.0,1.0,1.0,Gift Card,Facebook,30,30,0.0,0,0.082135523613963,3943.4044713284898,228.09,-0.0365408038976412,0,0,0.03333333333333333,38.015,1.0,1140.45
C85421,1,1641.45,1641.45,3,4.0,1,2024-10-07,2024-10-07,0.0,0.0,1.0,Online,Instagram,176,176,0.0,0,0.4818617385352498,3406.475071022727,547.15,-0.2143727161994952,0,0,0.005681818181818182,9.326420454545454,0.0,1641.45
C85466,1,441.87,441.87,3,3.0,1,2024-10-18,2024-10-18,0.0,0.0,1.0,Gift Card,Google,165,165,0.0,0,0.4517453798767967,978.1395,147.29,-0.2009744214370268,0,0,0.006060606060606061,2.678,0.0,441.87
C85520,1,1862.64,1862.64,4,9.0,1,2023-09-07,2023-09-07,0.0,1.0,1.0,Online,Email,572,572,0.0,0,1.566050650239562,1189.3868181818182,465.66,-0.6967113276483596,1,0,0.0017482517482517483,3.2563636363636363,1.0,1862.64
C85841,1,2597.88,2597.88,4,8.0,1,2023-01-28,2023-01-28,0.0,0.0,1.0,Cash,Google,794,794,0.0,0,2.1738535249828885,1195.0575188916876,649.47,-0.9671132764909048,1,0,0.0012594458438287153,3.2718891687657434,0.0,2597.88
C85863,1,397.4399999999999,397.4399999999999,3,4.0,1,2024-02-24,2024-02-24,0.0,0.0,0.0,Online,Referral,402,402,0.0,0,1.1006160164271048,361.1068656716416,132.47999999999996,-0.4896467722283926,1,0,0.0024875621890547263,0.9886567164179102,0.0,397.4399999999999
C85929,1,440.73,440.73,3,6.0,1,2024-03-02,2024-03-02,0.0,0.0,1.0,Credit Card,Google,395,395,0.0,0,1.08145106091718,407.5357784810127,146.91,-0.4811205846522763,1,0,0.002531645569620253,1.1157721518987342,0.0,440.73
C85993,1,2189.28,2189.28,4,8.0,1,2023-08-13,2023-08-13,0.0,1.0,1.0,Cash,Instagram,597,597,0.0,0,1.6344969199178645,1339.4213065326635,547.32,-0.7271619975630607,1,0,0.0016750418760469012,3.66713567839196,1.0,2189.28
